timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,motion.deltaX,motion.deltaY,motion.shutter,motion.squal,motion.std,motion.loopUs,sys.rangingUs
38180.469,296.0,299.125,280.625,372.9375,55.9375,1399.375,423.625,190.9375,1924.375,20.6875,-13.625,1.7799251079559326,1.2523523569107056,0.0167966540902853,14,0,0,8191,18,2.0,23224,59466
38230.023,296.0,299.125,280.625,372.9375,55.9375,1399.375,423.625,190.9375,1924.375,20.6875,-13.625,1.500933051109314,1.0571202039718628,0.015819955617189407,15,0,0,8191,18,2.0,23224,59466
38279.592,297.4375,298.6875,282.625,372.9375,55.9375,1399.375,423.625,190.9375,1924.375,20.6875,-13.625,2.2520196437835693,1.581679344177246,0.018751168623566628,21,0,0,8191,15,2.0,311,59466
38329.126,297.4375,298.6875,282.625,372.5,56.9375,1401.125,421.625,212.9375,1921.25,16.625,-14.375,1.9439371824264526,1.3658956289291382,0.015394981019198895,12,0,0,8191,15,2.0,311,62733
38378.676,297.4375,298.6875,282.625,372.5,56.9375,1401.125,421.625,212.9375,1921.25,16.625,-14.375,1.8431497812271118,1.293656587600708,0.011317103169858456,9,0,0,8191,20,2.0,401,62733
38428.241,296.75,298.6875,282.625,372.5,56.9375,1401.125,421.625,212.9375,1921.25,16.625,-14.375,2.0476410388946533,1.4433329105377197,0.017108963802456856,24,0,0,8191,20,2.0,401,62733
38477.788,296.75,300.125,282.0,371.9375,55.0625,1398.25,429.625,210.5,1923.875,20.5,-13.75,2.072934865951538,1.4607234001159668,0.017467759549617767,11,0,0,8191,14,2.0,20243,56074
38527.344,296.75,300.125,282.0,371.9375,55.0625,1398.25,429.625,210.5,1923.875,20.5,-13.75,2.1940600872039795,1.5520176887512207,0.013437652960419655,22,0,0,8191,14,2.0,20243,56074
38576.891,296.75,300.125,282.0,371.9375,55.0625,1398.25,429.625,210.5,1923.875,20.5,-13.75,1.9988338947296143,1.397240400314331,0.017451321706175804,15,0,0,8191,14,2.0,20243,56074
38626.446,295.625,299.25,283.625,373.0,55.9375,1399.5625,398.625,192.75,1922.625,20.625,-13.75,1.9988338947296143,1.397240400314331,0.017451321706175804,15,0,0,8191,14,2.0,20243,56074
38675.996,295.625,299.25,283.625,373.0,55.9375,1399.5625,398.625,192.75,1922.625,20.625,-14.4375,1.9980599880218506,1.385327696800232,0.01235343050211668,11,0,0,8191,20,2.0,54834,55469
38725.54,295.625,299.25,283.625,373.0,55.9375,1399.5625,398.625,192.75,1922.625,20.625,-14.4375,2.043621301651001,1.4251623153686523,0.014776929281651974,13,0,0,8191,20,2.0,54834,55469
38775.097,298.375,299.4375,280.125,372.6875,56.5,1399.3125,394.4375,212.1875,1922.625,20.625,-14.4375,2.062753915786743,1.437364101409912,0.014422309584915638,14,0,0,8191,16,2.0,394,55469
38824.639,298.375,299.4375,280.125,372.6875,56.5,1399.3125,394.4375,212.1875,1922.125,16.6875,-13.875,2.080171585083008,1.4498376846313477,0.019471613690257072,23,0,0,8191,16,2.0,394,62219
38874.2,298.375,299.4375,280.125,372.6875,56.5,1399.3125,394.4375,212.1875,1922.125,16.6875,-13.875,2.0971999168395996,1.46478271484375,0.015456992201507092,10,0,0,8191,24,2.0,319,62219
38923.753,297.5625,299.5625,283.5625,372.125,56.5,1399.0625,394.4375,212.1875,1922.125,16.6875,-13.875,2.123913288116455,1.486611008644104,0.014226792380213737,13,0,0,8191,24,2.0,319,62219
38973.294,297.5625,299.5625,283.5625,372.125,56.5,1399.0625,424.3125,213.0625,1924.1875,20.8125,-13.625,2.136622667312622,1.4904273748397827,0.014966961927711964,16,0,0,8191,17,2.0,23068,59305
39022.847,297.5625,299.5625,283.5625,372.125,56.5,1399.0625,424.3125,213.0625,1924.1875,20.8125,-13.625,2.169019937515259,1.5166057348251343,0.013800118118524551,13,0,0,8191,17,2.0,23068,59305
39072.428,298.0625,299.75,286.25,372.125,56.5,1399.0625,424.3125,213.0625,1924.1875,20.8125,-13.625,2.1400365829467773,1.482640027999878,0.018555128946900368,22,0,0,8191,21,2.0,393,59305
39121.949,298.0625,299.75,286.25,372.125,56.0625,1403.4375,437.625,191.75,1922.25,16.5625,-14.4375,2.1462199687957764,1.476487636566162,0.01539822481572628,12,0,0,8191,21,2.0,393,62289
39171.507,298.0625,299.75,286.25,372.125,56.0625,1403.4375,437.625,191.75,1922.25,16.5625,-14.4375,2.1553795337677,1.4742966890335083,0.01396084949374199,13,0,0,8191,23,2.0,316,62289
39221.068,296.125,299.5625,286.25,372.125,56.0625,1403.4375,437.625,191.75,1922.25,16.5625,-14.4375,2.22377610206604,1.570631504058838,0.01833505742251873,23,0,0,8191,23,2.0,316,62289
39270.612,296.125,299.5625,288.375,372.875,55.3125,1399.5625,432.75,212.8125,1922.1875,20.4375,-13.625,2.2464020252227783,1.5861220359802246,0.01925632916390896,23,0,0,8191,17,2.0,23258,59490
39320.155,296.125,299.5625,288.375,372.875,55.3125,1399.5625,432.75,212.8125,1922.1875,20.4375,-13.625,2.286993980407715,1.8049105405807495,0.0130426911637187,10,0,0,8191,17,2.0,23258,59490
39369.722,296.125,299.5625,288.375,372.875,55.3125,1399.5625,432.75,212.8125,1922.1875,20.4375,-13.625,2.2687618732452393,1.360949158668518,0.0166461281478405,21,0,0,8191,17,2.0,310,59490
39419.276,294.6875,299.8125,287.25,371.9375,55.5,1399.875,383.9375,212.6875,1919.125,20.4375,-13.625,2.3526651859283447,1.2817933559417725,0.014476615004241467,12,0,0,8191,17,2.0,310,59490
39468.82,294.6875,299.8125,287.25,371.9375,55.5,1399.875,383.9375,212.6875,1919.125,16.6875,-14.375,2.4198644161224365,1.1847466230392456,0.01347297802567482,13,0,0,8191,25,2.0,389,62699
39518.37,294.6875,299.8125,287.25,371.9375,55.5,1399.875,383.9375,212.6875,1919.125,16.6875,-14.375,2.5075056552886963,1.0434609651565552,0.012295649386942387,12,0,0,8191,25,2.0,389,62699
39567.93,296.3125,299.625,287.9375,373.0,58.5,1398.5,434.0,212.6875,1919.125,16.6875,-14.375,1.5515838861465454,3.1453230381011963,0.017667533829808235,24,0,0,8191,25,2.0,389,62699
39617.477,296.3125,299.625,287.9375,373.0,58.5,1398.5,434.0,213.75,1921.6875,20.5625,-13.625,-0.1274213194847107,6.038877010345459,0.012977713719010353,9,0,0,8191,18,2.0,23160,59390
39667.031,296.3125,299.625,287.9375,373.0,58.5,1398.5,434.0,213.75,1921.6875,20.5625,-13.625,-0.13583430647850037,6.107717990875244,0.01133815199136734,12,0,0,8191,18,2.0,23160,59390
39716.579,295.1875,299.75,283.3125,373.625,58.5,1398.5,434.0,213.75,1921.6875,20.5625,-13.625,3.0700013637542725,0.8635492920875549,0.019129188731312752,23,0,0,8191,21,2.0,311,59390
39766.127,295.1875,299.75,283.3125,373.625,58.5,1401.125,426.0,211.0625,1921.4375,16.6875,-14.25,3.215155601501465,1.0466136932373047,0.016412243247032166,14,0,0,8191,21,2.0,311,62731
39815.674,295.1875,299.75,283.3125,373.625,58.5,1401.125,426.0,211.0625,1921.4375,16.6875,-14.25,1.8525844812393188,2.171818733215332,0.017324041575193405,21,0,0,8191,25,2.0,350,62731
39865.256,295.375,297.0,286.625,373.625,58.5,1401.125,426.0,211.0625,1921.4375,16.6875,-14.25,2.442356586456299,1.1059000492095947,0.014837244525551796,12,0,0,8191,25,2.0,350,62731
39914.773,295.375,297.0,286.625,371.1875,59.4375,1399.4375,388.5,213.875,1922.6875,20.5,-13.625,2.611030101776123,-0.015681883320212364,0.010664575733244419,8,0,0,8191,17,2.0,21628,57455
39964.324,295.375,297.0,286.625,371.1875,59.4375,1399.4375,388.5,213.875,1922.6875,20.5,-13.625,2.760403633117676,0.6936891674995422,0.011635817587375641,13,0,0,8191,17,2.0,21628,57455
40013.885,248.75,297.0,286.625,371.1875,59.4375,1399.4375,388.5,213.875,1922.6875,20.5,-13.625,2.88960599899292,1.5679104328155518,0.018304672092199326,21,0,0,8191,19,2.0,311,57455
40063.452,248.75,297.1875,282.4375,523.5625,59.0625,1401.9375,384.6875,212.75,1921.375,16.5,-13.625,3.246371030807495,1.7457085847854614,0.014390552416443825,10,0,0,8191,19,2.0,311,57455
40112.986,248.75,297.1875,282.4375,523.5625,59.0625,1401.9375,384.6875,212.75,1921.375,16.5,-14.3125,3.4713680744171143,1.9447640180587769,0.01381187979131937,13,0,0,8191,18,2.0,427,62748
40162.531,248.75,297.1875,282.4375,523.5625,59.0625,1401.9375,384.6875,212.75,1921.375,16.5,-14.3125,2.100388765335083,0.6493785977363586,0.019335711374878883,23,0,0,8191,18,2.0,427,62748
40212.096,294.5,295.75,278.625,371.125,61.0,1399.8125,452.375,200.875,1921.375,16.5,-14.3125,1.3531031608581543,0.7106884717941284,0.015310497023165226,10,0,0,8191,18,2.0,427,62748
40261.648,294.5,295.75,278.625,371.125,61.0,1399.8125,452.375,200.875,1920.125,16.5625,-13.6875,0.9685999751091003,0.581743061542511,0.014613641425967216,14,0,0,8191,19,2.0,23285,59447
40311.186,294.5,295.75,278.625,371.125,61.0,1399.8125,452.375,200.875,1920.125,16.5625,-13.6875,3.5802793502807617,1.595491886138916,0.01952238753437996,22,0,0,8191,19,2.0,23285,59447
40360.752,294.625,296.625,277.8125,369.9375,60.5,1401.875,452.375,200.875,1920.125,16.5625,-13.6875,3.3852627277374268,1.6680878400802612,0.015825180336833,12,0,0,8191,17,2.0,316,59447
40410.291,294.625,296.625,277.8125,369.9375,60.5,1401.875,444.875,211.5625,1922.5625,20.625,-13.6875,3.5516600608825684,1.7645537853240967,0.015062939375638962,15,0,0,8191,17,2.0,316,62515
40459.862,294.625,296.625,277.8125,369.9375,60.5,1401.875,444.875,211.5625,1922.5625,20.625,-13.6875,1.7155086994171143,0.7659885883331299,0.01882837899029255,23,0,0,8191,21,2.0,310,62515
40509.405,294.75,297.875,277.5625,371.5,60.5,1401.875,444.875,211.5625,1922.5625,20.625,-13.6875,1.5617860555648804,0.6563000082969666,0.015598142519593239,11,0,0,8191,21,2.0,310,62515
40558.944,294.75,297.875,277.5625,371.5,60.0625,1404.375,430.25,212.125,1922.5625,16.5625,-14.4375,1.3381390571594238,0.522933840751648,0.014575658366084099,14,0,0,8191,16,2.0,23262,59424
40608.496,294.75,297.875,277.5625,371.5,60.0625,1404.375,430.25,212.125,1922.5625,16.5625,-14.4375,3.4251208305358887,1.7040520906448364,0.01907879114151001,23,0,0,8191,16,2.0,23262,59424
40658.065,296.0625,299.0625,277.5625,371.5,60.0625,1404.375,430.25,212.125,1922.5625,16.5625,-14.4375,3.4096834659576416,1.6815444231033325,0.0164381992071867,13,0,0,8191,20,2.0,305,59424
40707.598,296.0625,299.0625,280.5,373.75,59.75,1402.8125,433.0,190.125,1924.0625,20.5,-13.5,4.051415920257568,2.0266430377960205,0.013112971559166908,11,0,0,8191,20,2.0,305,62886
40757.152,296.0625,299.0625,280.5,373.75,59.75,1402.8125,433.0,190.125,1924.0625,20.5,-13.5,3.7672438621520996,1.8670710325241089,0.012833287008106709,14,0,0,8191,18,2.0,310,62886
40806.713,296.0625,299.0625,280.5,373.75,59.75,1402.8125,433.0,190.125,1924.0625,20.5,-13.5,3.2772812843322754,1.5939701795578003,0.013345310464501381,15,0,0,8191,18,2.0,310,62886
40856.279,296.8125,298.4375,281.5,372.4375,59.9375,1401.625,425.3125,191.1875,1925.25,16.4375,-13.5,3.2772812843322754,1.5939701795578003,0.013345310464501381,15,0,0,8191,18,2.0,310,62886
40905.812,296.8125,298.4375,281.5,372.4375,59.9375,1401.625,425.3125,191.1875,1925.25,16.4375,-14.375,2.566335678100586,1.1870266199111938,0.01886499673128128,21,0,0,8191,16,2.0,19779,55704
40955.358,296.8125,298.4375,281.5,372.4375,59.9375,1401.625,425.3125,191.1875,1925.25,16.4375,-14.375,2.6345884799957275,1.225818157196045,0.013381268829107285,14,0,0,8191,16,2.0,19779,55704
41004.924,296.875,300.375,279.0625,374.25,60.125,1402.25,384.125,213.75,1925.25,16.4375,-14.375,3.097935676574707,1.4656585454940796,0.019489500671625137,24,0,0,8191,17,2.0,312,55704
41054.469,296.875,300.375,279.0625,374.25,60.125,1402.25,384.125,213.75,1921.8125,20.625,-13.5625,3.1497228145599365,1.497808814048767,0.016817672178149223,14,0,0,8191,17,2.0,312,62246
41104.013,296.875,300.375,279.0625,374.25,60.125,1402.25,384.125,213.75,1921.8125,20.625,-13.5625,3.3093910217285156,1.5864763259887695,0.014122220687568188,12,0,0,8191,19,2.0,313,62246
41153.595,296.625,299.4375,279.5625,523.5625,59.875,1400.6875,384.125,213.75,1921.8125,20.625,-13.5625,3.4988009929656982,1.688767910003662,0.011874029412865639,11,0,0,8191,19,2.0,313,62246
41203.115,296.625,299.4375,279.5625,523.5625,59.875,1400.6875,350.875,213.4375,1922.1875,16.5625,-14.1875,2.090561866760254,0.896719217300415,0.01832639053463936,25,0,0,8191,15,2.0,23486,59667
41252.679,296.625,299.4375,279.5625,523.5625,59.875,1400.6875,350.875,213.4375,1922.1875,16.5625,-14.1875,1.6799160242080688,0.6791718602180481,0.014888109639286995,12,0,0,8191,15,2.0,23486,59667
41302.226,298.4375,299.375,280.4375,373.8125,59.875,1400.6875,350.875,213.4375,1922.1875,16.5625,-14.1875,1.6093981266021729,0.6366382241249084,0.013690904714167118,14,0,0,8191,17,2.0,325,59667
41351.769,298.4375,299.375,280.4375,373.8125,58.125,1404.5,435.125,212.5625,1922.1875,20.9375,-13.5,1.083215594291687,0.3481122553348541,0.010787012986838818,10,0,0,8191,17,2.0,325,58003
41401.321,298.4375,299.375,280.4375,373.8125,58.125,1404.5,435.125,212.5625,1922.1875,20.9375,-13.5,3.042311429977417,1.4029037952423096,0.017094507813453674,21,0,0,8191,19,2.0,328,58003
41450.903,297.0,299.875,280.4375,373.8125,58.125,1404.5,435.125,212.5625,1922.1875,20.9375,-13.5,3.151474952697754,1.4613770246505737,0.016126539558172226,14,0,0,8191,19,2.0,328,58003
41500.438,297.0,299.875,282.125,374.125,60.625,1399.9375,434.4375,191.5625,1921.9375,16.6875,-13.625,4.032053470611572,1.9418258666992188,0.012414932250976562,10,0,0,8191,21,2.0,20013,60017
41549.976,297.0,299.875,282.125,374.125,60.625,1399.9375,434.4375,191.5625,1921.9375,16.6875,-13.625,3.666790246963501,1.7373175621032715,0.012900788336992264,14,0,0,8191,21,2.0,20013,60017
41599.548,295.5625,299.875,282.125,374.125,60.625,1399.9375,434.4375,191.5625,1921.9375,16.6875,-13.625,2.3559601306915283,1.0156852006912231,0.017412489280104637,20,0,0,8191,16,2.0,416,60017
41649.101,295.5625,298.8125,283.375,373.4375,57.6875,1401.9375,435.25,200.375,1921.875,16.6875,-13.625,2.4186902046203613,1.0559208393096924,0.013762305490672588,12,0,0,8191,16,2.0,416,60017
41698.631,295.5625,298.8125,283.375,373.4375,57.6875,1401.9375,435.25,200.375,1921.875,16.75,-14.5,3.0249438285827637,1.3670703172683716,0.017571812495589256,22,0,0,8191,16,2.0,311,62217
41748.182,295.5625,298.8125,283.375,373.4375,57.6875,1401.9375,435.25,200.375,1921.875,16.75,-14.5,2.8557822704315186,1.28006911277771,0.015548035502433777,12,0,0,8191,16,2.0,311,62217
41797.741,297.0,299.6875,281.0625,372.5,56.25,1400.9375,387.1875,200.375,1921.875,16.75,-14.5,2.8169021606445312,1.2592034339904785,0.014426637440919876,13,0,0,8191,16,2.0,311,62217
41847.309,297.0,299.6875,281.0625,372.5,56.25,1400.9375,387.1875,191.9375,1923.875,20.625,-13.6875,3.026832342147827,1.351842999458313,0.019524475559592247,25,0,0,8191,22,2.0,23373,59656
41896.838,297.0,299.6875,281.0625,372.5,56.25,1400.9375,387.1875,191.9375,1923.875,20.625,-13.6875,3.0878689289093018,1.3961848020553589,0.014900432899594307,11,0,0,8191,22,2.0,23373,59656
41946.401,298.25,299.5,281.5625,373.6875,58.125,1400.9375,387.1875,191.9375,1923.875,20.625,-13.6875,3.1272456645965576,1.4130092859268188,0.013422881253063679,14,0,0,8191,17,2.0,449,59656
41995.943,298.25,299.5,281.5625,373.6875,58.125,1398.4375,431.0,213.375,1923.0625,16.625,-14.5,3.162576913833618,1.4271023273468018,0.012076301500201225,12,0,0,8191,17,2.0,449,61912
42045.502,298.25,299.5,281.5625,373.6875,58.125,1398.4375,431.0,213.375,1923.0625,16.625,-14.5,2.8082985877990723,1.2209224700927734,0.01730163022875786,25,0,0,8191,20,2.0,333,61912
42095.052,517.25,299.75,280.3125,373.6875,58.125,1398.4375,431.0,213.375,1923.0625,16.625,-14.5,2.7208356857299805,1.1785435676574707,0.01569177955389023,13,0,0,8191,20,2.0,333,61912
42144.599,517.25,299.75,280.3125,373.4375,58.5,1402.125,473.5625,191.6875,1922.1875,20.625,-13.6875,2.81939959526062,1.2224109172821045,0.016329746693372726,17,0,0,8191,16,2.0,23378,59620
42194.163,517.25,299.75,280.3125,373.4375,58.5,1402.125,473.5625,191.6875,1922.1875,20.625,-13.6875,3.1524367332458496,1.3809678554534912,0.019476577639579773,22,0,0,8191,16,2.0,23378,59620
42243.722,295.875,298.625,280.3125,373.4375,58.5,1402.125,473.5625,191.6875,1922.1875,20.625,-13.6875,3.0327796936035156,1.3327085971832275,0.015486021526157856,11,0,0,8191,17,2.0,410,59620
42293.255,295.875,298.625,281.5625,372.4375,56.375,1397.375,430.1875,191.125,1922.75,16.8125,-14.25,3.0554633140563965,1.3398946523666382,0.01500855851918459,11,0,0,8191,17,2.0,410,56485
42342.808,295.875,298.625,281.5625,372.4375,56.375,1397.375,430.1875,191.125,1922.75,16.8125,-14.25,3.09238338470459,1.3559839725494385,0.013230030424892902,13,0,0,8191,19,2.0,324,56485
42392.377,295.875,298.625,281.5625,372.4375,56.375,1397.375,430.1875,191.125,1922.75,16.8125,-14.25,3.0947866439819336,1.3507977724075317,0.014033924788236618,15,0,0,8191,19,2.0,324,56485
42441.925,296.5,298.1875,278.0,372.25,58.5,1396.875,393.375,212.1875,1922.25,16.8125,-14.25,3.0877091884613037,1.3384449481964111,0.017648618668317795,20,0,0,8191,19,2.0,324,56485
42491.457,296.5,298.1875,278.0,372.25,58.5,1396.875,393.375,212.1875,1922.25,20.9375,-13.625,3.0989251136779785,1.3463159799575806,0.015087062492966652,12,0,0,8191,23,2.0,19160,60350
42541.025,296.5,298.1875,278.0,372.25,58.5,1396.875,393.375,212.1875,1922.25,20.9375,-13.625,3.116994857788086,1.3531708717346191,0.013748073019087315,13,0,0,8191,23,2.0,19160,60350
42590.571,249.375,298.0,281.6875,372.125,59.0625,1401.75,434.3125,212.1875,1922.25,20.9375,-13.625,3.163668632507324,1.3562836647033691,0.0206083245575428,25,0,0,8191,22,2.0,398,60350
42640.122,249.375,298.0,281.6875,372.125,59.0625,1401.75,434.3125,220.75,1922.875,16.5625,-14.375,3.1628286838531494,1.3639602661132812,0.017536429688334465,13,0,0,8191,22,2.0,398,63053
42689.665,249.375,298.0,281.6875,372.125,59.0625,1401.75,434.3125,220.75,1922.875,16.5625,-14.375,3.1931591033935547,1.388976812362671,0.014215904287993908,12,0,0,8191,20,2.0,309,63053
42739.226,297.125,297.1875,279.0,371.625,55.25,1401.75,434.3125,220.75,1922.875,16.5625,-14.375,3.1498730182647705,1.3401436805725098,0.017716459929943085,23,0,0,8191,20,2.0,309,63053
42788.768,297.125,297.1875,279.0,371.625,55.25,1401.1875,431.8125,213.75,1922.875,20.8125,-14.375,3.169934034347534,1.3552052974700928,0.015972794964909554,13,0,0,8191,25,2.0,24236,59459
42838.329,297.125,297.1875,279.0,371.625,55.25,1401.1875,431.8125,213.75,1922.875,20.8125,-14.375,3.174215078353882,1.3591806888580322,0.014446668326854706,13,0,0,8191,25,2.0,24236,59459
42887.9,296.6875,296.8125,280.875,371.625,55.25,1401.1875,431.8125,213.75,1922.875,20.8125,-14.375,3.189767837524414,1.36565101146698,0.012633536010980606,12,0,0,8191,22,2.0,396,59459
42937.423,296.6875,296.8125,280.875,371.0,57.3125,1405.375,439.3125,211.75,1923.25,16.8125,-13.5625,3.2259230613708496,1.3727200031280518,0.013849618844687939,16,0,0,8191,22,2.0,396,62439
42986.979,296.6875,296.8125,280.875,371.0,57.3125,1405.375,439.3125,211.75,1923.25,16.8125,-13.5625,3.2540719509124756,1.3578041791915894,0.021338345482945442,27,0,0,8191,21,2.0,330,62439
43036.558,295.6875,296.8125,280.875,371.0,57.3125,1405.375,439.3125,211.75,1923.25,16.8125,-13.5625,3.246793746948242,1.3621307611465454,0.018856918439269066,14,0,0,8191,21,2.0,330,62439
43086.088,295.6875,295.25,277.6875,369.875,56.375,1401.5625,419.3125,190.0,1923.25,20.6875,-13.5625,3.2177517414093018,1.3597564697265625,0.01586047001183033,12,0,0,8191,21,2.0,330,62439
43135.638,295.6875,295.25,277.6875,369.875,56.375,1401.5625,419.3125,190.0,1923.25,20.6875,-14.5,3.320012092590332,1.3750560283660889,0.0212521031498909,26,0,0,8191,19,2.0,23029,59282
43185.182,295.6875,295.25,277.6875,369.875,56.375,1401.5625,419.3125,190.0,1923.25,20.6875,-14.5,3.3670899868011475,1.422930121421814,0.013550898991525173,11,0,0,8191,19,2.0,23029,59282
43234.771,295.875,296.8125,279.0,371.375,56.1875,1399.6875,437.6875,222.8125,1923.25,20.6875,-14.5,3.168098211288452,1.317068338394165,0.016450636088848114,21,0,0,8191,18,2.0,312,59282
43284.286,295.875,296.8125,279.0,371.375,56.1875,1399.6875,437.6875,222.8125,1919.25,16.625,-13.5625,3.19138765335083,1.3246679306030273,0.015569756738841534,15,0,0,8191,18,2.0,312,62711
43333.843,295.875,296.8125,279.0,371.375,56.1875,1399.6875,437.6875,222.8125,1919.25,16.625,-13.5625,3.1697893142700195,1.3136428594589233,0.013514285907149315,12,0,0,8191,21,2.0,349,62711
43383.395,296.1875,296.9375,277.0,371.4375,59.0625,1399.1875,437.6875,222.8125,1919.25,16.625,-13.5625,3.5753629207611084,1.4800142049789429,0.019482051953673363,27,0,0,8191,21,2.0,349,62711
43432.95,296.1875,296.9375,277.0,371.4375,59.0625,1399.1875,386.1875,213.0625,1923.0,16.5625,-14.5,3.806077241897583,1.6075639724731445,0.01636739820241928,12,0,0,8191,18,2.0,23311,59482
43482.492,296.1875,296.9375,277.0,371.4375,59.0625,1399.1875,386.1875,213.0625,1923.0,16.5625,-14.5,4.1832275390625,1.797544002532959,0.013791611418128014,12,0,0,8191,18,2.0,23311,59482
43532.054,297.125,298.125,281.25,524.0,59.0625,1399.1875,386.1875,213.0625,1923.0,16.5625,-14.5,4.143864631652832,1.7720801830291748,0.01318924967199564,14,0,0,8191,17,2.0,312,59482
43581.597,297.125,298.125,281.25,524.0,58.8125,1402.0625,431.625,192.6875,1923.0625,20.625,-13.5,2.8846707344055176,1.1300584077835083,0.018711892887949944,23,0,0,8191,17,2.0,312,62737
43631.164,297.125,298.125,281.25,524.0,58.8125,1402.0625,431.625,192.6875,1923.0625,20.625,-13.5,2.4665894508361816,0.9244586825370789,0.014395302161574364,10,0,0,8191,27,2.0,386,62737
43680.726,296.875,298.5625,281.25,524.0,58.8125,1402.0625,431.625,192.6875,1923.0625,20.625,-13.5,3.9860496520996094,1.687578558921814,0.014846333302557468,18,0,0,8191,27,2.0,386,62737
43730.258,296.875,298.5625,278.5625,372.3125,58.25,1399.0,386.875,214.1875,1925.3125,16.6875,-14.375,4.018337726593018,1.6984641551971436,0.014737931080162525,18,0,0,8191,18,2.0,21310,57140
43779.807,296.875,298.5625,278.5625,372.3125,58.25,1399.0,386.875,214.1875,1925.3125,16.6875,-14.375,3.6581859588623047,1.5179744958877563,0.012429107911884785,13,0,0,8191,18,2.0,21310,57140
